Date,SPX.Shiller,SPX.ERN,Dividend,EPS.Shiller,EPS.ERN,CPI.Shiller,CPI.ERN,CAPE.Shiller,CAPE.ERN.1,CAPE.ERN.2,PE.12.trl
1972-05-31,107.7,109.35,3.07,5.917,5.917,41.6,41.6,17.663,17.939,17.228,18.482
1972-06-30,108.0,107.14,3.07,5.97,5.97,41.7,41.7,17.641,17.506,16.821,17.946
1972-07-31,107.2,107.39,3.073,6.027,6.027,41.9,41.8,17.399,17.477,16.803,17.819
1972-08-31,111.0,111.09,3.077,6.083,6.083,42.0,41.9,17.943,18.006,17.324,18.261
1972-09-30,109.4,110.16,3.08,6.14,6.14,42.1,42.1,17.614,17.741,17.079,17.941
1972-10-31,109.6,111.58,3.103,6.233,6.233,42.3,42.2,17.533,17.897,17.239,17.901
1972-11-30,115.1,116.87,3.127,6.327,6.327,42.4,42.4,18.339,18.626,17.954,18.473
1972-12-31,117.5,119.1,3.15,6.42,6.42,42.5,42.5,18.646,18.905,18.235,18.551
1973-01-31,118.4,116.03,3.157,6.547,6.547,42.6,42.7,18.713,18.3,17.662,17.724
1973-02-28,114.2,111.68,3.163,6.673,6.673,42.9,43.0,17.89,17.46,16.859,16.735
1973-03-31,112.4,110.18,3.17,6.8,6.8,43.3,43.4,17.412,17.034,16.458,16.203
1973-04-30,110.3,106.97,3.187,6.943,6.943,43.6,43.7,16.936,16.392,15.846,15.406
1973-05-31,107.2,104.95,3.203,7.087,7.087,43.9,43.9,16.314,15.977,15.454,14.809
1973-06-30,104.8,102.9,3.22,7.23,7.23,44.2,44.2,15.808,15.527,15.027,14.232
1973-07-31,105.8,108.22,3.237,7.383,7.383,44.3,44.2,15.89,16.295,15.783,14.657
1973-08-31,103.8,104.25,3.253,7.537,7.537,45.1,45.0,15.279,15.384,14.909,13.832
1973-09-30,105.6,108.21,3.27,7.69,7.69,45.2,45.2,15.475,15.862,15.383,14.072
1973-10-31,109.8,108.29,3.307,7.847,7.847,45.6,45.6,15.914,15.699,15.235,13.801
1973-11-30,102.0,95.96,3.343,8.003,8.003,45.9,45.9,14.652,13.788,13.383,11.99
1973-12-31,94.78,97.55,3.38,8.16,8.16,46.2,46.3,13.493,13.862,13.465,11.955
1974-01-31,96.11,96.57,3.4,8.227,8.227,46.6,46.8,13.531,13.542,13.162,11.739
1974-02-28,93.45,96.22,3.42,8.293,8.293,47.2,47.3,12.957,13.318,12.948,11.602
1974-03-31,97.44,93.25,3.44,8.36,8.36,47.8,47.8,13.31,12.743,12.391,11.154
1974-04-30,92.46,90.31,3.46,8.487,8.487,48.0,48.1,12.55,12.237,11.9,10.641
1974-05-31,89.67,87.28,3.48,8.613,8.613,48.6,48.6,11.995,11.68,11.36,10.133
1974-06-30,89.79,86.02,3.5,8.74,8.74,49.0,49.0,11.888,11.393,11.084,9.842
1974-07-31,79.31,79.31,3.53,8.863,8.863,49.4,49.3,10.394,10.419,10.135,8.948
1974-08-31,76.03,70.52,3.56,8.987,8.987,50.0,49.9,9.824,9.134,8.881,7.847
1974-09-30,68.12,63.54,3.59,9.11,9.11,50.6,50.6,8.68,8.099,7.872,6.975
1974-10-31,69.44,73.9,3.593,9.037,9.037,51.1,51.0,8.745,9.328,9.079,8.178
1974-11-30,71.74,68.11,3.597,8.963,8.963,51.5,51.5,8.949,8.499,8.27,7.599
1974-12-31,67.07,68.56,3.6,8.89,8.89,51.9,51.9,8.289,8.476,8.251,7.712
1975-01-31,72.56,76.98,3.623,8.743,8.743,52.1,52.3,8.921,9.431,9.191,8.804
1975-02-28,80.1,81.59,3.647,8.597,8.597,52.5,52.6,9.762,9.928,9.678,9.491
1975-03-31,83.78,83.36,3.67,8.45,8.45,52.7,52.8,10.164,10.096,9.844,9.865
1975-04-30,84.72,87.3,3.683,8.287,8.287,52.9,53.0,10.233,10.528,10.267,10.535
1975-05-31,90.1,92.58,3.697,8.123,8.123,53.2,53.1,10.818,11.14,10.866,11.397
1975-06-30,92.4,95.19,3.71,7.96,7.96,53.6,53.5,11.011,11.368,11.09,11.959
1975-07-31,92.49,88.75,3.71,7.893,7.893,54.2,54.0,10.903,10.503,10.242,11.244
1975-08-31,85.71,85.48,3.71,7.827,7.827,54.3,54.2,10.09,10.084,9.83,10.922
1975-09-30,84.67,83.87,3.71,7.76,7.76,54.6,54.6,9.919,9.827,9.58,10.808
1975-10-31,88.57,89.04,3.7,7.827,7.827,54.9,54.9,10.328,10.385,10.123,11.376
1975-11-30,90.07,90.67,3.69,7.893,7.893,55.3,55.3,10.436,10.508,10.244,11.487
1975-12-31,88.7,90.19,3.68,7.96,7.96,55.5,55.6,10.25,10.406,10.144,11.33
1976-01-31,96.86,100.87,3.683,8.193,8.193,55.6,55.8,11.185,11.609,11.319,12.311
1976-02-29,100.6,100.02,3.687,8.427,8.427,55.8,55.9,11.586,11.501,11.214,11.869
1976-03-31,101.1,102.77,3.69,8.66,8.66,55.9,56.0,11.632,11.805,11.511,11.867
1976-04-30,101.9,101.64,3.713,8.857,8.857,56.1,56.1,11.689,11.662,11.372,11.476
1976-05-31,101.2,99.85,3.737,9.053,9.053,56.5,56.4,11.532,11.401,11.117,11.029
1976-06-30,101.8,104.28,3.76,9.25,9.25,56.8,56.7,11.544,11.848,11.555,11.274
1976-07-31,104.2,103.19,3.79,9.35,9.35,57.1,57.0,11.757,11.666,11.378,11.036
1976-08-31,103.3,102.91,3.82,9.45,9.45,57.4,57.3,11.598,11.577,11.291,10.89
1976-09-30,105.5,105.24,3.85,9.55,9.55,57.6,57.6,11.806,11.779,11.489,11.02
1976-10-31,101.9,103.1,3.917,9.67,9.67,57.9,57.9,11.346,11.481,11.198,10.662
1976-11-30,101.2,102.1,3.983,9.79,9.79,58.0,58.1,11.249,11.331,11.052,10.429
1976-12-31,104.7,107.46,4.05,9.91,9.91,58.2,58.4,11.598,11.865,11.576,10.844
1977-01-31,103.8,102.03,4.097,9.967,9.967,58.5,58.7,11.438,11.207,10.932,10.237
1977-02-28,101.0,99.82,4.143,10.023,10.023,59.1,59.3,11.015,10.852,10.585,9.959
1977-03-31,100.6,98.42,4.19,10.08,10.08,59.5,59.6,10.896,10.645,10.381,9.764
1977-04-30,99.05,98.93,4.247,10.193,10.193,60.0,60.0,10.636,10.626,10.363,9.705
1977-05-31,98.76,96.12,4.303,10.307,10.307,60.3,60.2,10.548,10.286,10.031,9.326
1977-06-30,99.29,100.48,4.36,10.42,10.42,60.7,60.5,10.53,10.695,10.431,9.643
1977-07-31,100.2,99.12,4.407,10.517,10.517,61.0,60.8,10.568,10.491,10.233,9.425
1977-08-31,97.75,96.77,4.453,10.613,10.613,61.2,61.1,10.268,10.184,9.933,9.118
1977-09-30,96.23,96.53,4.5,10.71,10.71,61.4,61.3,10.068,10.118,9.868,9.013
1977-10-31,93.74,92.34,4.557,10.77,10.77,61.6,61.6,9.767,9.623,9.384,8.574
1977-11-30,94.28,94.83,4.613,10.83,10.83,61.9,62.0,9.766,9.809,9.567,8.756
1977-12-31,93.82,93.82,4.67,10.89,10.89,62.1,62.3,9.678,9.649,9.411,8.615
1978-01-31,90.25,89.25,4.713,10.9,10.9,62.5,62.7,9.241,9.112,8.885,8.188
1978-02-28,88.98,87.04,4.757,10.91,10.91,62.9,63.0,9.045,8.836,8.622,7.978
1978-03-31,88.82,89.21,4.8,10.92,10.92,63.4,63.4,8.95,8.992,8.783,8.169
1978-04-30,92.71,97.67,4.837,11.023,11.023,63.9,63.9,9.263,9.76,9.546,8.86
1978-05-31,97.41,97.24,4.873,11.127,11.127,64.5,64.5,9.635,9.62,9.417,8.739
1978-06-30,97.66,95.53,4.91,11.23,11.23,65.2,65.0,9.55,9.372,9.181,8.507
1978-07-31,97.19,100.68,4.947,11.343,11.343,65.7,65.5,9.426,9.796,9.251,8.876
1978-08-31,103.9,103.29,4.983,11.457,11.457,66.0,65.9,10.024,9.982,9.436,9.016
1978-09-30,103.9,102.96,5.02,11.57,11.57,66.5,66.5,9.942,9.854,9.322,8.899
1978-10-31,100.6,93.15,5.037,11.823,11.823,67.1,67.1,9.534,8.829,8.354,7.879
1978-11-30,94.71,94.7,5.053,12.077,12.077,67.4,67.5,8.928,8.916,8.444,7.842
1978-12-31,96.11,96.73,5.07,12.33,12.33,67.7,67.9,9.012,9.045,8.574,7.845
1979-01-31,99.71,99.93,5.113,12.653,12.653,68.3,68.5,9.258,9.253,8.78,7.898
1979-02-28,98.23,96.28,5.157,12.977,12.977,69.1,69.2,9.004,8.814,8.369,7.419
1979-03-31,100.1,100.9,5.2,13.3,13.3,69.8,69.9,9.071,9.132,8.684,7.586
1979-04-30,102.1,101.76,5.247,13.527,13.527,70.6,70.6,9.133,9.105,8.669,7.523
1979-05-31,99.73,99.08,5.293,13.753,13.753,71.5,71.4,8.794,8.751,8.341,7.204
1979-06-30,101.7,101.99,5.34,13.98,13.98,72.3,72.2,8.854,8.893,8.488,7.295
1979-07-31,102.7,103.81,5.397,14.197,14.197,73.1,73.0,8.827,8.937,8.541,7.312
1979-08-31,107.4,109.32,5.453,14.413,14.413,73.8,73.7,9.127,9.305,8.906,7.585
1979-09-30,108.6,108.56,5.51,14.63,14.63,74.6,74.4,9.113,9.136,8.754,7.42
1979-10-31,104.5,101.82,5.557,14.707,14.707,75.2,75.2,8.682,8.461,8.114,6.923
1979-11-30,103.7,106.16,5.603,14.783,14.783,75.9,76.0,8.519,8.711,8.366,7.181
1979-12-31,107.8,107.94,5.65,14.86,14.86,76.7,76.9,8.745,8.735,8.4,7.264
1980-01-31,110.9,114.16,5.7,15.003,15.003,77.8,78.0,8.851,9.09,8.754,7.609
1980-02-29,115.3,113.66,5.75,15.147,15.147,78.9,79.0,9.054,8.916,8.591,7.504
1980-03-31,104.7,102.09,5.8,15.29,15.29,80.1,80.1,8.081,7.881,7.591,6.677
1980-04-30,103.0,106.29,5.847,15.173,15.173,81.0,80.9,7.844,8.106,7.815,7.005
1980-05-31,107.7,110.76,5.893,15.057,15.057,81.8,81.7,8.104,8.346,8.053,7.356
1980-06-30,114.6,114.24,5.94,14.94,14.94,82.7,82.5,8.512,8.507,8.214,7.647
1980-07-31,119.8,121.67,5.983,14.84,14.84,82.7,82.6,8.881,9.032,8.728,8.199
1980-08-31,123.5,123.74,6.027,14.74,14.74,83.3,83.2,9.071,9.101,8.8,8.395
1980-09-30,126.5,125.46,6.07,14.64,14.64,84.0,83.9,9.196,9.132,8.836,8.57
1980-10-31,130.2,127.47,6.1,14.7,14.7,84.8,84.7,9.358,9.173,8.88,8.671
1980-11-30,135.7,137.21,6.13,14.76,14.76,85.5,85.6,9.654,9.751,9.446,9.296
1980-12-31,133.5,135.76,6.16,14.82,14.82,86.3,86.4,9.39,9.539,9.244,9.161
1981-01-31,133.0,126.91,6.2,14.74,14.74,87.0,87.2,9.259,8.816,8.545,8.61
1981-02-28,128.4,132.01,6.24,14.66,14.66,87.9,88.0,8.83,9.069,8.794,9.005
1981-03-31,133.2,136.0,6.28,14.58,14.58,88.5,88.6,9.081,9.263,8.986,9.328
1981-04-30,134.4,132.81,6.317,14.723,14.723,89.1,89.1,9.086,8.979,8.711,9.02
1981-05-31,131.7,132.41,6.353,14.867,14.867,89.8,89.7,8.818,8.877,8.614,8.906
1981-06-30,132.3,131.21,6.39,15.01,15.01,90.6,90.5,8.765,8.704,8.448,8.742
1981-07-31,129.1,130.92,6.433,15.097,15.097,91.6,91.5,8.445,8.575,8.325,8.672
1981-08-31,129.6,122.79,6.477,15.183,15.183,92.3,92.2,8.4,7.968,7.734,8.087
1981-09-30,118.3,116.18,6.52,15.27,15.27,93.2,93.1,7.581,7.454,7.235,7.608
1981-10-31,119.8,124.2,6.557,15.3,15.3,93.4,93.4,7.649,7.931,7.703,8.118
1981-11-30,122.9,126.35,6.593,15.33,15.33,93.7,93.8,7.811,8.023,7.795,8.242
1981-12-31,123.8,122.55,6.63,15.36,15.36,94.0,94.1,7.833,7.746,7.527,7.979
1982-01-31,117.3,117.78,6.66,15.177,15.177,94.3,94.4,7.389,7.412,7.204,7.761
1982-02-28,114.5,113.31,6.69,14.993,14.993,94.6,94.7,7.182,7.101,6.902,7.557
1982-03-31,110.8,111.96,6.72,14.81,14.81,94.5,94.7,6.951,7.009,6.815,7.56
1982-04-30,116.3,116.44,6.75,14.597,14.597,94.9,95.0,7.259,7.261,7.064,7.977
1982-05-31,116.4,111.68,6.78,14.383,14.383,95.8,95.9,7.193,6.895,6.708,7.765
1982-06-30,109.7,109.61,6.81,14.17,14.17,97.0,97.0,6.692,6.688,6.507,7.735
1982-07-31,109.4,108.98,6.823,13.967,13.967,97.5,97.5,6.639,6.614,6.437,7.803
1982-08-31,109.7,119.51,6.837,13.763,13.763,97.7,97.7,6.643,7.239,7.05,8.683
1982-09-30,122.4,120.42,6.85,13.56,13.56,97.9,97.7,7.399,7.295,7.108,8.881
1982-10-31,132.7,135.47,6.857,13.253,13.253,98.2,98.1,8.0,8.177,7.973,10.222
1982-11-30,138.1,138.54,6.863,12.947,12.947,98.0,98.0,8.347,8.376,8.17,10.701
1982-12-31,139.4,140.64,6.87,12.64,12.64,97.6,97.7,8.468,8.536,8.33,11.127
1983-01-31,144.3,145.3,6.883,12.567,12.567,97.8,97.9,8.757,8.81,8.6,11.562
1983-02-28,146.8,148.06,6.897,12.493,12.493,97.9,98.0,8.91,8.979,8.767,11.851
1983-03-31,151.9,152.96,6.91,12.42,12.42,97.9,98.1,9.233,9.28,9.064,12.316
1983-04-30,157.7,162.11,6.92,12.477,12.477,98.6,98.8,9.532,9.78,9.555,12.993
1983-05-31,164.1,162.39,6.93,12.533,12.533,99.2,99.2,9.874,9.773,9.55,12.957
1983-06-30,166.4,168.11,6.94,12.59,12.59,99.5,99.4,10.0,10.115,9.887,13.353
1983-07-31,167.0,162.04,6.96,12.827,12.827,99.9,99.8,10.014,9.728,9.51,12.633
1983-08-31,162.4,164.4,6.98,13.063,13.063,100.2,100.1,9.728,9.859,9.64,12.585
1983-09-30,167.2,166.07,7.0,13.3,13.3,100.7,100.4,9.984,9.948,9.73,12.486
1983-10-31,167.7,163.55,7.03,13.543,13.543,101.0,100.8,10.003,9.777,9.564,12.076
1983-11-30,165.2,166.4,7.06,13.787,13.787,101.2,101.1,9.854,9.936,9.723,12.07
1983-12-31,164.4,164.04,7.09,14.03,14.03,101.3,101.4,9.815,9.785,9.577,11.692
1984-01-31,166.4,163.41,7.12,14.44,14.44,101.9,102.1,9.895,9.699,9.494,11.316
1984-02-29,157.3,157.06,7.15,14.85,14.85,102.4,102.6,9.325,9.293,9.09,10.576
1984-03-31,157.4,157.98,7.18,15.26,15.26,102.6,102.9,9.327,9.335,9.125,10.353
1984-04-30,157.6,160.05,7.223,15.573,15.573,103.1,103.3,9.306,9.433,9.216,10.277
1984-05-31,156.6,150.55,7.267,15.887,15.887,103.4,103.5,9.232,8.868,8.656,9.476
1984-06-30,153.1,153.2,7.31,16.2,16.2,103.7,103.7,9.01,9.017,8.797,9.457
1984-07-31,151.1,150.66,7.333,16.32,16.32,104.1,104.1,8.868,8.844,8.623,9.232
1984-08-31,164.4,166.68,7.357,16.44,16.44,104.5,104.4,9.623,9.767,9.522,10.139
1984-09-30,166.1,164.62,7.38,16.56,16.56,105.0,104.7,9.687,9.63,9.383,9.941
1984-10-31,164.8,166.09,7.43,16.587,16.587,105.3,105.1,9.595,9.69,9.437,10.013
1984-11-30,166.3,163.58,7.48,16.613,16.613,105.3,105.3,9.692,9.535,9.28,9.846
1984-12-31,164.5,167.24,7.53,16.64,16.64,105.3,105.5,9.595,9.738,9.474,10.05
1985-01-31,171.6,179.63,7.573,16.557,16.557,105.5,105.7,9.997,10.447,10.162,10.849
1985-02-28,180.9,181.18,7.617,16.473,16.473,106.0,106.3,10.495,10.483,10.177,10.998
1985-03-31,179.4,181.27,7.66,16.39,16.39,106.4,106.8,10.373,10.444,10.118,11.06
1985-04-30,180.6,179.83,7.687,16.13,16.13,106.9,107.0,10.397,10.345,10.002,11.149
1985-05-31,184.9,189.55,7.713,15.87,15.87,107.3,107.2,10.608,10.887,10.506,11.944
1985-06-30,188.9,192.43,7.74,15.61,15.61,107.6,107.5,10.81,11.024,10.619,12.327
1985-07-31,192.5,190.92,7.773,15.483,15.483,107.8,107.7,10.998,10.919,10.497,12.331
1985-08-31,188.3,187.91,7.807,15.357,15.357,108.0,107.9,10.739,10.728,10.294,12.236
1985-09-30,184.1,182.08,7.84,15.23,15.23,108.3,108.1,10.471,10.377,9.937,11.955
1985-10-31,186.2,189.82,7.86,15.023,15.023,108.7,108.5,10.553,10.779,10.302,12.635
1985-11-30,197.5,200.46,7.88,14.817,14.817,109.0,109.0,11.165,11.334,10.813,13.529
1985-12-31,207.3,211.28,7.9,14.61,14.61,109.3,109.5,11.691,11.895,11.33,14.461
1986-01-31,208.2,211.78,7.94,14.58,14.58,109.6,109.9,11.715,11.886,11.301,14.525
1986-02-28,219.4,226.92,7.98,14.55,14.55,109.3,109.7,12.388,12.768,12.126,15.596
1986-03-31,232.3,238.9,8.02,14.52,14.52,108.8,109.1,13.189,13.529,12.835,16.453
1986-04-30,238.0,235.52,8.047,14.583,14.583,108.6,108.7,13.553,13.401,12.7,16.15
1986-05-31,238.5,245.04,8.073,14.647,14.647,108.9,109.0,13.56,13.922,13.181,16.73
1986-06-30,245.3,250.84,8.1,14.71,14.71,109.5,109.4,13.889,14.218,13.449,17.052
1986-07-31,240.2,236.12,8.143,14.757,14.757,109.5,109.5,13.62,13.391,11.388,16.001
1986-08-31,245.0,248.52,8.187,14.803,14.803,109.7,109.6,13.888,14.103,11.982,16.788
1986-09-30,238.3,231.32,8.23,14.85,14.85,110.2,110.0,13.467,13.1,11.117,15.577
1986-10-31,237.4,243.98,8.247,14.727,14.727,110.3,110.2,13.426,13.814,11.712,16.567
1986-11-30,245.1,249.05,8.263,14.603,14.603,110.4,110.4,13.873,14.1,11.943,17.054
1986-12-31,248.6,242.17,8.28,14.48,14.48,110.5,110.8,14.085,13.686,11.581,16.724
1987-01-31,264.5,276.45,8.3,14.687,14.687,111.2,111.4,14.922,15.571,13.165,18.823
1987-02-28,280.9,283.0,8.32,14.893,14.893,111.6,111.8,15.822,15.915,13.443,19.002
1987-03-31,292.5,291.7,8.34,15.1,15.1,112.1,112.2,16.433,16.376,13.83,19.318
1987-04-30,289.3,288.36,8.4,14.873,14.873,112.7,112.7,16.197,16.146,13.634,19.388
1987-05-31,289.1,289.83,8.46,14.647,14.647,113.1,113.0,16.16,16.218,13.691,19.788
1987-06-30,301.4,304.0,8.52,14.42,14.42,113.5,113.5,16.825,16.973,14.326,21.082
1987-07-31,310.1,318.66,8.567,14.9,14.9,113.8,113.8,17.306,17.787,13.644,21.387
1987-08-31,329.4,329.8,8.613,15.38,15.38,114.4,114.3,18.327,18.369,14.091,21.443
1987-09-30,318.7,321.83,8.66,15.86,15.86,115.0,114.7,17.676,17.9,13.732,20.292
1987-10-31,280.2,255.75,8.71,16.407,16.407,115.3,115.0,15.53,14.215,10.9,15.588
1987-11-30,245.0,230.3,8.76,16.953,16.953,115.4,115.4,13.591,12.778,9.793,13.584
1987-12-31,241.0,247.08,8.81,17.5,17.5,115.4,115.6,13.389,13.706,10.501,14.119
1988-01-31,250.5,255.04,8.857,17.863,17.863,115.7,116.0,13.898,14.116,10.814,14.277
1988-02-29,258.1,267.82,8.903,18.227,18.227,116.0,116.2,14.298,14.814,11.351,14.694
1988-03-31,265.7,258.89,8.95,18.59,18.59,116.5,116.5,14.669,14.295,10.962,13.926
1988-04-30,262.6,261.56,9.043,19.617,19.617,117.1,117.2,14.433,14.366,11.024,13.334
1988-05-31,256.1,262.16,9.137,20.643,20.643,117.5,117.5,14.032,14.366,11.035,12.7
1988-06-30,270.7,273.5,9.23,21.67,21.67,118.0,118.0,14.766,14.922,11.477,12.621
1988-07-31,269.1,272.21,9.307,22.023,22.023,118.5,118.5,14.608,14.78,11.384,12.36
1988-08-31,263.7,261.52,9.383,22.377,22.377,119.0,119.0,14.245,14.13,10.896,11.687
1988-09-30,268.0,271.91,9.46,22.73,22.73,119.8,119.5,14.369,14.619,11.289,11.963
1988-10-31,277.4,278.97,9.55,23.073,23.073,120.2,119.9,14.811,14.936,11.55,12.091
1988-11-30,271.0,273.7,9.64,23.417,23.417,120.3,120.3,14.446,14.592,11.299,11.688
1988-12-31,276.5,275.31,9.75,23.75,23.75,120.5,120.7,14.702,14.617,11.335,11.592
1989-01-31,285.4,297.47,9.813,24.16,24.153,121.1,121.2,15.088,15.716,12.209,12.316
1989-02-28,294.0,288.86,9.897,24.56,24.557,121.6,121.6,15.467,15.199,11.824,11.763
1989-03-31,292.7,294.87,10.01,24.96,24.96,122.3,122.2,15.299,15.427,12.021,11.814
1989-04-30,302.3,309.12,10.087,25.047,25.047,123.1,123.1,15.687,16.042,12.524,12.342
1989-05-31,313.9,320.52,10.193,25.133,25.133,123.8,123.7,16.186,16.543,12.937,12.753
1989-06-30,323.7,317.98,10.37,25.22,25.22,124.1,124.1,16.642,16.35,12.808,12.608
1989-07-31,331.9,346.08,10.423,24.71,24.71,124.4,124.5,17.013,17.728,13.917,14.006
1989-08-31,346.6,351.45,10.547,24.2,24.2,124.6,124.5,17.734,18.0,14.155,14.523
1989-09-30,347.3,350.87,10.73,23.69,23.69,125.0,124.8,17.714,17.928,14.123,14.811
1989-10-31,347.4,340.36,10.797,23.427,23.417,125.6,125.4,17.641,17.314,13.66,14.535
1989-11-30,340.2,345.99,10.923,23.163,23.143,125.9,125.9,17.242,17.539,13.86,14.95
1989-12-31,348.6,359.69,11.06,22.87,22.87,126.1,126.3,17.65,18.186,14.395,15.728
1990-01-31,339.97,329.08,11.14,22.49,22.47,127.4,127.5,17.049,16.492,13.073,14.645
1990-02-28,330.45,331.89,11.23,22.08,22.07,128.0,128.0,16.508,16.582,13.174,15.038
1990-03-31,338.46,338.7,11.32,21.67,21.67,128.7,128.6,16.834,16.861,13.426,15.63
1990-04-30,338.18,330.8,11.437,21.533,21.533,128.9,128.9,16.814,16.449,13.126,15.362
1990-05-31,350.25,361.23,11.553,21.397,21.397,129.2,129.1,17.392,17.954,14.362,16.883
1990-06-30,360.39,359.54,11.66,21.26,21.26,129.9,129.9,17.817,17.777,14.253,16.912
1990-07-31,360.03,356.15,11.727,21.42,21.42,130.4,130.5,17.747,17.545,14.096,16.627
1990-08-31,330.75,322.56,11.783,21.58,21.58,131.6,131.6,16.168,15.771,12.696,14.947
1990-09-30,315.41,314.94,11.83,21.74,21.74,132.7,132.5,15.301,15.304,12.346,14.487
1990-10-31,307.12,304.0,11.927,21.607,21.607,133.5,133.4,14.818,14.681,11.869,14.07
1990-11-30,315.29,322.22,12.013,21.473,21.473,133.8,133.7,15.188,15.536,12.588,15.006
1990-12-31,328.75,330.22,12.09,21.34,21.34,133.8,134.2,15.846,15.872,12.889,15.474
1991-01-31,325.49,343.93,12.107,21.183,21.207,134.6,134.7,15.606,16.481,13.413,16.218
1991-02-28,362.26,367.07,12.113,21.027,21.073,134.8,134.8,17.355,17.588,14.344,17.419
1991-03-31,372.28,371.3,12.11,20.94,20.94,135.0,134.8,17.819,17.8,14.548,17.732
1991-04-30,379.68,375.35,12.13,20.363,20.43,135.2,135.1,18.155,17.964,14.713,18.372
1991-05-31,377.99,389.83,12.14,19.857,19.92,135.6,135.6,18.035,18.602,15.266,19.57
1991-06-30,378.29,377.92,12.15,19.41,19.41,136.0,136.0,18.015,17.999,14.8,19.47
1991-07-31,380.23,387.81,12.193,18.84,18.88,136.2,136.2,18.103,18.466,15.214,20.541
1991-08-31,389.4,392.15,12.237,18.33,18.35,136.6,136.6,18.512,18.644,15.39,21.371
1991-09-30,387.2,387.86,12.28,17.82,17.82,137.2,137.0,18.357,18.417,15.231,21.765
1991-10-31,386.88,392.45,12.253,17.203,17.203,137.4,137.2,18.349,18.642,15.446,22.812
1991-11-30,385.92,381.4,12.227,16.587,16.587,137.8,137.8,18.289,18.076,15.004,22.994
1991-12-31,388.51,417.09,12.2,15.97,15.97,137.9,138.2,18.442,19.756,16.429,26.117
1992-01-31,416.08,408.78,12.24,16.047,16.043,138.1,138.3,19.773,19.399,16.159,25.48
1992-02-29,412.56,412.7,12.28,16.123,16.117,138.6,138.6,19.583,19.591,16.346,25.607
1992-03-31,407.36,403.69,12.32,16.19,16.19,139.3,139.1,19.284,19.138,15.995,24.935
1992-04-30,407.41,414.95,12.32,16.483,16.477,139.5,139.4,19.301,19.673,16.469,25.184
1992-05-31,414.81,417.3,12.32,16.767,16.763,139.7,139.7,19.662,19.781,16.588,24.894
1992-06-30,408.27,408.14,12.32,17.05,17.05,140.2,140.1,19.315,19.323,16.232,23.938
1992-07-31,415.05,424.21,12.343,17.38,17.38,140.5,140.5,19.621,20.054,17.135,24.408
1992-08-31,417.93,414.03,12.367,17.71,17.71,140.9,140.8,19.722,19.552,16.735,23.378
1992-09-30,418.48,417.8,12.4,18.04,18.04,141.3,141.1,19.709,19.705,16.896,23.16
1992-10-31,412.5,422.75,12.387,18.39,18.39,141.8,141.7,19.37,19.866,17.064,22.988
1992-11-30,422.84,431.35,12.383,18.74,18.74,142.0,142.1,19.834,20.219,17.398,23.018
1992-12-31,435.64,435.71,12.39,19.09,19.09,141.9,142.3,20.449,20.395,17.581,22.824
1993-01-31,435.23,442.52,12.413,19.34,19.34,142.6,142.8,20.323,20.635,17.822,22.881
1993-02-28,441.7,442.01,12.447,19.59,19.59,143.1,143.1,20.545,20.56,17.786,22.563
1993-03-31,450.16,451.67,12.48,19.84,19.84,143.6,143.3,20.855,20.969,18.169,22.766
1993-04-30,443.08,440.19,12.493,19.67,19.67,144.0,143.8,20.457,20.352,17.662,22.379
1993-05-31,445.25,453.83,12.507,19.5,19.5,144.2,144.2,20.518,20.912,18.176,23.273
1993-06-30,448.06,450.53,12.52,19.33,19.33,144.4,144.3,20.608,20.736,18.05,23.307
1993-07-31,447.29,450.15,12.52,19.69,19.69,144.4,144.5,20.565,20.681,18.028,22.862
1993-08-31,454.13,463.56,12.52,20.05,20.05,144.8,144.8,20.812,21.244,18.549,23.12
1993-09-30,459.24,458.93,12.52,20.41,20.41,145.1,145.0,20.994,20.993,18.362,22.486
1993-10-31,463.9,469.1,12.54,20.9,20.903,145.7,145.6,21.109,21.36,18.716,22.441
1993-11-30,462.89,461.79,12.56,21.39,21.397,145.8,146.0,21.038,20.959,18.398,21.582
1993-12-31,465.95,466.45,12.58,21.89,21.89,145.8,146.3,21.165,21.116,18.57,21.309
1994-01-31,472.99,481.61,12.623,22.157,22.163,146.2,146.3,21.412,21.788,19.201,21.73
1994-02-28,471.58,467.14,12.667,22.433,22.437,146.7,146.7,21.264,21.064,18.595,20.82
1994-03-31,463.81,445.77,12.71,22.71,22.71,147.2,147.1,20.833,20.037,17.718,19.629
1994-04-30,447.23,453.02,12.753,23.54,23.54,147.4,147.2,20.055,20.342,18.018,19.245
1994-05-31,450.9,456.5,12.797,24.37,24.37,147.5,147.5,20.196,20.446,18.147,18.732
1994-06-30,454.83,444.27,12.84,25.2,25.2,148.0,147.9,20.291,19.832,17.636,17.63
1994-07-31,451.4,461.01,12.87,25.91,25.91,148.4,148.4,20.068,20.494,18.264,17.793
1994-08-31,464.24,475.49,12.9,26.62,26.62,149.0,149.0,20.536,21.032,18.785,17.862
1994-09-30,466.96,462.69,12.92,27.33,27.33,149.4,149.3,20.576,20.401,18.26,16.93
1994-10-31,463.81,472.35,13.013,28.42,28.42,149.5,149.4,20.396,20.785,18.644,16.62
1994-11-30,461.01,453.69,13.097,29.51,29.51,149.7,149.8,20.209,19.875,17.867,15.374
1994-12-31,455.19,459.11,13.17,30.6,30.6,149.7,150.1,19.911,20.029,18.048,15.004
